source_row,url,headline,clean_headline,label,fold,score_nbc,predicted_label,correct,error_direction,margin_from_threshold,confidence_margin,headline_length,word_count,has_quote,has_question,has_digit,topic_politics,topic_crime,topic_world,topic_health,topic_business,topic_culture,topic
1464,https://www.foxnews.com/opinion/parents-kidnapped-hamas-they-footnote-gaza-war-they-essence,"My parents were kidnapped by Hamas. They are not a footnote to Gaza war, they are its essence","my parents were kidnapped by hamas. they are not a footnote to gaza war, they are its essence",FoxNews,2,1.1673860292242453,NBC,False,FoxNews->NBC,1.1274105214097085,1.1274105214097085,93,18,False,False,False,False,False,True,False,False,False,world
2994,https://www.nbcnews.com/politics/2024-election/-are-underdogs-harris-introduces-running-mate-walz-coach-veteran-prote-rcna165350,"'We are the underdogs': Harris introduces running mate Walz as a coach, veteran and protector of reproductive rights","'we are the underdogs': harris introduces running mate walz as a coach, veteran and protector of reproductive rights",NBC,3,-1.0625454212304624,FoxNews,False,NBC->FoxNews,-1.1025209290449989,1.1025209290449989,116,18,True,False,False,False,False,False,False,False,False,other
1739,https://www.foxnews.com/politics/democratic-heavyweights-speak-partys-convention-preparing-large-palestinian-protests,Democratic heavyweights to speak at party's convention; preparing for large Palestinian protests,democratic heavyweights to speak at party's convention; preparing for large palestinian protests,FoxNews,5,1.0753602312707806,NBC,False,FoxNews->NBC,1.0353847234562439,1.0353847234562439,96,13,True,False,False,False,False,False,False,False,False,other
604,https://www.foxnews.com/health/meet-hurricane-milton-babies-born-florida-hospitals-during-storm,Meet the Hurricane Milton babies born at Florida hospitals during the storm,meet the hurricane milton babies born at florida hospitals during the storm,FoxNews,4,1.063978428714493,NBC,False,FoxNews->NBC,1.0240029208999566,1.0240029208999566,75,12,False,False,False,False,False,False,False,False,False,other
2072,https://www.nbcnews.com/politics/white-house/white-house-condemns-university-presidents-contentious-congressional-h-rcna128373,White House condemns university presidents after contentious congressional hearing on antisemitism,white house condemns university presidents after contentious congressional hearing on antisemitism,NBC,3,-0.972049342407578,FoxNews,False,NBC->FoxNews,-1.0120248502221147,1.0120248502221147,98,11,False,False,False,True,False,False,False,False,False,politics
3669,https://www.nbcnews.com/politics/2024-election/live-blog/dnc-2024-live-updates-rcna165226/rcrd52581?canonicalCard=true,"Harris makes surprise early appearance, thanks Biden for his service","harris makes surprise early appearance, thanks biden for his service",NBC,5,-0.9467357984947027,FoxNews,False,NBC->FoxNews,-0.9867113063092393,0.9867113063092393,68,10,False,False,False,True,False,False,False,False,False,politics
1816,https://www.foxnews.com/politics/trump-visits-atlanta-chick-fil-a-buys-customers-chicken-shakes,"Trump visits Atlanta Chick fil A, buys customers chicken and shakes","trump visits atlanta chick fil a, buys customers chicken and shakes",FoxNews,4,1.0259108752950916,NBC,False,FoxNews->NBC,0.985935367480555,0.985935367480555,67,11,False,False,False,True,False,False,False,False,False,politics
1284,https://www.foxnews.com/world/turkeys-erdogan-threatens-to-invade-israel-over-war-in-gaza-regional-tensions-grow,Turkey's Erdogan threatens to invade Israel over war in Gaza as regional tensions grow,turkey's erdogan threatens to invade israel over war in gaza as regional tensions grow,FoxNews,2,1.0037632559291456,NBC,False,FoxNews->NBC,0.963787748114609,0.963787748114609,86,15,True,False,False,False,False,True,False,False,False,world
3735,https://www.nbcnews.com/politics/2024-election/lock-hillary-clinton-smiles-nods-chants-echoing-trump-supporters-rcna167299,'Lock him up!': Hillary Clinton smiles and nods amid chants echoing Trump supporters,'lock him up!': hillary clinton smiles and nods amid chants echoing trump supporters,NBC,1,-0.922994876300445,FoxNews,False,NBC->FoxNews,-0.9629703841149816,0.9629703841149816,84,13,True,False,False,True,False,False,False,False,False,politics
1346,https://www.foxnews.com/opinion/bidens-moral-equivalency-between-israel-palestinians-will-result-failure-again,Biden’s moral equivalency between Israel and the Palestinians will result in failure again,biden's moral equivalency between israel and the palestinians will result in failure again,FoxNews,2,1.0015090230420298,NBC,False,FoxNews->NBC,0.9615335152274932,0.9615335152274932,90,14,False,False,False,True,False,True,False,False,False,politics
3733,https://www.nbcnews.com/sports/college-football/college-football-showdown-texas-will-try-beating-georgia-game-rcna175573,"In college football showdown, Texas will try beating Georgia at its own game","in college football showdown, texas will try beating georgia at its own game",NBC,5,-0.914805090124269,FoxNews,False,NBC->FoxNews,-0.9547805979388057,0.9547805979388057,76,13,False,False,False,False,False,False,False,False,True,culture
1105,https://www.foxnews.com/politics/tough-call-atlanta-voters-split-who-win-georgia.print,'Tough call': Atlanta voters split on who will win Georgia,'tough call': atlanta voters split on who will win georgia,FoxNews,4,0.9861982141485872,NBC,False,FoxNews->NBC,0.9462227063340506,0.9462227063340506,58,10,True,False,False,False,False,False,False,False,False,other
3226,https://www.nbcnews.com/science/climate-change/evangelical-christian-environmentalists-push-climate-votes-election-rcna174018,Evangelical environmentalists push for climate votes as election nears: 'Care for God's creation',evangelical environmentalists push for climate votes as election nears: 'care for god's creation',NBC,2,-0.8887605113980033,FoxNews,False,NBC->FoxNews,-0.9287360192125399,0.9287360192125399,97,14,True,False,False,True,False,False,False,False,False,politics
1833,https://www.foxnews.com/politics/arizona-abortion-rights-group-secures-signatures-2024-ballot-referendum.print,Arizona abortion rights group secures signatures for 2024 ballot referendum,arizona abortion rights group secures signatures for 2024 ballot referendum,FoxNews,4,0.9669891594660034,NBC,False,FoxNews->NBC,0.9270136516514668,0.9270136516514668,75,10,False,False,True,False,False,False,False,False,False,other
2906,https://www.nbcnews.com/politics/2024-election/poll-numbers-key-groups-moved-biden-harris-trump-rcna172013,Inside the poll numbers: Which key groups have moved and which ones haven't since Biden's exit,inside the poll numbers: which key groups have moved and which ones haven't since biden's exit,NBC,4,-0.8733930548518567,FoxNews,False,NBC->FoxNews,-0.9133685626663933,0.9133685626663933,94,18,True,False,False,True,False,False,False,False,False,politics
715,https://www.foxnews.com/politics/trump-biden-face-tests-final-2024-presidential-primaries.print,"Trump, Biden face tests in final 2024 presidential primaries","trump, biden face tests in final 2024 presidential primaries",FoxNews,2,0.9501513692074883,NBC,False,FoxNews->NBC,0.9101758613929517,0.9101758613929517,60,9,False,False,True,True,False,False,False,False,False,politics
1321,https://www.foxnews.com/world/south-korean-intelligence-says-north-sent-troops-aid-russias-war-ukraine,South Korean intelligence says North has sent troops to aid Russia’s war in Ukraine,south korean intelligence says north has sent troops to aid russia's war in ukraine,FoxNews,2,0.9247539448505405,NBC,False,FoxNews->NBC,0.8847784370360039,0.8847784370360039,83,15,False,False,False,False,False,True,False,False,False,world
2934,https://www.nbcnews.com/politics/donald-trump/-was-slipping-peoples-blood-police-officer-describes-battling-rioters-rcna32903,'I was slipping in people's blood': Police officer describes battling rioters after Capitol became a 'war scene','i was slipping in people's blood': police officer describes battling rioters after capitol became a 'war scene',NBC,5,-0.8276499869230605,FoxNews,False,NBC->FoxNews,-0.8676254947375971,0.8676254947375971,112,18,True,False,False,False,True,True,False,False,False,crime
3256,https://www.nbcnews.com/news/us-news/-hamas-group-helped-organize-college-protests-sham-charity-treasury-sa-rcna175529,"Pro Hamas group that helped organize college protests is a 'sham charity,' Treasury says","pro hamas group that helped organize college protests is a 'sham charity,' treasury says",NBC,5,-0.8252875018045662,FoxNews,False,NBC->FoxNews,-0.8652630096191029,0.8652630096191029,88,14,True,False,False,False,False,False,False,False,False,other
1562,https://foxnews.com/politics/trump-says-he-probably-took-bullet-head-due-dem-rhetoric,Trump says he 'probably took a bullet to the head' due to Dem rhetoric,trump says he 'probably took a bullet to the head' due to dem rhetoric,FoxNews,4,0.8976214657911222,NBC,False,FoxNews->NBC,0.8576459579765856,0.8576459579765856,70,14,True,False,False,True,False,False,False,False,False,politics
1830,https://www.foxnews.com/tech/tech-tricks-make-life-better-safer-easier,"20 tech tricks to make life better, safer or easier","20 tech tricks to make life better, safer or easier",FoxNews,2,0.8954877737179373,NBC,False,FoxNews->NBC,0.8555122659034007,0.8555122659034007,51,10,False,False,True,False,False,False,False,False,False,other
2312,https://www.nbcnews.com/news/nbcblk/minnesota-timberwolves-star-karl-anthony-towns-mother-dies-due-complications-n1183691,Minnesota Timberwolves star Karl Anthony Towns’ mother dies due to complications from COVID 19,minnesota timberwolves star karl anthony towns' mother dies due to complications from covid 19,NBC,1,-0.8107167247362705,FoxNews,False,NBC->FoxNews,-0.8506922325508072,0.8506922325508072,94,14,False,False,True,False,False,False,True,False,True,health
2105,https://www.nbcnews.com/politics/white-house/biden-give-first-major-foreign-policy-address-restoring-america-s-n1256225,Biden to give first major foreign policy address on 'restoring America's place in the world',biden to give first major foreign policy address on 'restoring america's place in the world',NBC,3,-0.8033056982503695,FoxNews,False,NBC->FoxNews,-0.8432812060649061,0.8432812060649061,92,16,True,False,False,True,False,True,False,False,False,politics
1092,https://www.foxnews.com/politics/white-house-warns-ultra-maga-policies-abortion-ban-gop-takes-majority-congress,"White House warns of 'ultra MAGA' policies, abortion ban if GOP takes majority in Congress","white house warns of 'ultra maga' policies, abortion ban if gop takes majority in congress",FoxNews,2,0.8808252582249427,NBC,False,FoxNews->NBC,0.8408497504104061,0.8408497504104061,90,15,True,False,False,True,False,False,False,False,False,politics
1546,https://www.foxnews.com/world/hezbollah-rocket-attack-israel-hits-haifa-first-time,Hezbollah rocket attack on Israel hits Haifa for first time,hezbollah rocket attack on israel hits haifa for first time,FoxNews,3,0.8777100993657128,NBC,False,FoxNews->NBC,0.8377345915511761,0.8377345915511761,59,10,False,False,False,False,False,True,False,False,False,world
1433,https://www.foxnews.com/politics/softened-abortion-language-trump-approved-gop-platform-irks-some-social-conservatives,Softened abortion language in Trump approved GOP platform irks some social conservatives,softened abortion language in trump approved gop platform irks some social conservatives,FoxNews,5,0.8757902041292507,NBC,False,FoxNews->NBC,0.8358146963147141,0.8358146963147141,88,12,False,False,False,True,False,False,False,False,False,politics
1950,https://www.foxnews.com/media/obama-produces-first-fiction-movie-netflix-gave-extensive-notes-director-cyberattack-plot,"Barack Obama produces first fiction movie for Netflix, gave extensive notes to director for cyberattack plot","barack obama produces first fiction movie for netflix, gave extensive notes to director for cyberattack plot",FoxNews,2,0.8678865132640797,NBC,False,FoxNews->NBC,0.8279110054495431,0.8279110054495431,108,16,False,False,False,False,False,False,False,False,True,culture
20,https://www.foxnews.com/world/israel-strikes-hamas-gaza-surprise-attack-exchanges-fire-hezbollah,"Israel declares war after Hamas surprise attack, launches retaliatory airstrikes in Gaza","israel declares war after hamas surprise attack, launches retaliatory airstrikes in gaza",FoxNews,2,0.867155964924295,NBC,False,FoxNews->NBC,0.8271804571097584,0.8271804571097584,88,12,False,False,False,False,False,True,False,False,False,world
2518,https://www.nbcnews.com/news/weather/live-blog/hurricane-milton-live-updates-rcna174253,Hurricane Milton: 'Potentially catastrophic' Category 5 storm takes aim at Florida,hurricane milton: 'potentially catastrophic' category 5 storm takes aim at florida,NBC,2,-0.7828087970592705,FoxNews,False,NBC->FoxNews,-0.8227843048738072,0.8227843048738072,82,11,True,False,True,False,False,False,False,False,False,other
1990,https://www.foxnews.com/world/german-police-raid-homes-connected-hamas-pro-palestinian-groups.print,"German police raid homes connected to Hamas, pro Palestinian groups","german police raid homes connected to hamas, pro palestinian groups",FoxNews,1,0.8563352958026333,NBC,False,FoxNews->NBC,0.8163597879880967,0.8163597879880967,67,10,False,False,False,False,True,False,False,False,False,crime
1754,https://www.foxnews.com/us/floridians-prepare-worst-hurricane-milton-quickly-approaches,Floridians prepare for the worst as Hurricane Milton quickly approaches,floridians prepare for the worst as hurricane milton quickly approaches,FoxNews,4,0.8499351915448174,NBC,False,FoxNews->NBC,0.8099596837302808,0.8099596837302808,71,10,False,False,False,False,False,False,False,False,False,other
1385,https://www.foxnews.com/politics/zelenskyy-downplays-comment-trump-doesnt-know-how-end-russias-war-ukraine,Zelenskyy downplays comment that Trump doesn't know how to end Russia's war with Ukraine,zelenskyy downplays comment that trump doesn't know how to end russia's war with ukraine,FoxNews,2,0.8427332721008262,NBC,False,FoxNews->NBC,0.8027577642862895,0.8027577642862895,88,16,True,False,False,True,False,True,False,False,False,politics
3107,https://www.nbcnews.com/politics/2024-election/harris-accepts-invitation-second-debate-october-rcna172104,Harris accepts invitation for second potential debate in October,harris accepts invitation for second potential debate in october,NBC,2,-0.7539637527049152,FoxNews,False,NBC->FoxNews,-0.7939392605194519,0.7939392605194519,64,9,False,False,False,False,False,False,False,False,False,other
3233,https://www.nbcnews.com/news/world/everybody-scared-gaza-faces-threat-ground-invasion-tensions-run-high-i-rcna120346,"'Everybody is scared': As Gaza faces threat of ground invasion, tensions run high in Israel","'everybody is scared': as gaza faces threat of ground invasion, tensions run high in israel",NBC,4,-0.7495510200541058,FoxNews,False,NBC->FoxNews,-0.7895265278686424,0.7895265278686424,91,15,True,False,False,False,False,True,False,False,False,world
1132,https://www.foxnews.com/tech/security-data-checks-you-should-do-once-year,3 security and data checks you should do once a year,3 security and data checks you should do once a year,FoxNews,5,0.8142268846099796,NBC,False,FoxNews->NBC,0.774251376795443,0.774251376795443,52,11,False,False,True,False,False,False,False,False,False,other
1227,https://www.foxnews.com/politics/mudslinging-candidates-heated-house-race-face-voters-big-primary-day,Mudslinging candidates in heated House race face voters on big primary day,mudslinging candidates in heated house race face voters on big primary day,FoxNews,3,0.8116729118154445,NBC,False,FoxNews->NBC,0.7716974040009079,0.7716974040009079,74,12,False,False,False,True,False,False,False,False,False,politics
2599,https://www.nbcnews.com/news/us-news/suspect-laken-riley-killing-indicted-murder-kidnapping-peeping-tom-cha-rcna151254,"Suspect in Laken Riley killing indicted on murder, kidnapping and 'peeping tom' charges","suspect in laken riley killing indicted on murder, kidnapping and 'peeping tom' charges",NBC,3,-0.7229748774472748,FoxNews,False,NBC->FoxNews,-0.7629503852618115,0.7629503852618115,87,13,True,False,False,False,True,False,False,False,False,crime
341,https://www.foxnews.com/lifestyle/pet-lovers-roundup-deals-useful-pet-supplies-accessories,Pet lovers' roundup: Cool deals on useful pet supplies and accessories,pet lovers' roundup: cool deals on useful pet supplies and accessories,FoxNews,1,0.8002132564387678,NBC,False,FoxNews->NBC,0.7602377486242312,0.7602377486242312,70,11,True,False,False,False,False,False,False,False,False,other
2079,https://www.nbcnews.com/politics/2024-election/harris-walz-win-make-minnesotas-peggy-flanagan-first-native-american-rcna165389,Harris Walz win would make Minnesota's Peggy Flanagan first Native American female governor,harris walz win would make minnesota's peggy flanagan first native american female governor,NBC,1,-0.7197249278652069,FoxNews,False,NBC->FoxNews,-0.7597004356797435,0.7597004356797435,91,14,True,False,False,False,False,False,False,False,False,other
3051,https://www.nbcnews.com/politics/2024-election/not-accurate-republican-mayor-aurora-pushing-back-trumps-migrant-depic-rcna172743,'Not accurate': The Republican mayor in Aurora is pushing back at Trump's migrant depictions,'not accurate': the republican mayor in aurora is pushing back at trump's migrant depictions,NBC,3,-0.7163288777210179,FoxNews,False,NBC->FoxNews,-0.7563043855355546,0.7563043855355546,92,15,True,False,False,True,False,False,False,False,False,politics
2293,https://www.nbcnews.com/politics/2024-election/poll-newly-popular-harris-challenging-trump-change-rcna171308,"Poll: Newly popular Harris builds momentum, challenging Trump for the mantle of change","poll: newly popular harris builds momentum, challenging trump for the mantle of change",NBC,4,-0.7153280547691685,FoxNews,False,NBC->FoxNews,-0.7553035625837051,0.7553035625837051,86,13,False,False,False,True,False,False,False,False,False,politics
3719,https://www.nbcnews.com/politics/immigration/jocelyn-nungaray-houston-trump-biden-debate-immigration-rcna158394,Death of 12 year old girl in Texas fuels Trump Biden debate on immigration,death of 12 year old girl in texas fuels trump biden debate on immigration,NBC,1,-0.7138087245625309,FoxNews,False,NBC->FoxNews,-0.7537842323770675,0.7537842323770675,74,14,False,False,True,True,True,False,False,False,False,politics
2779,https://www.nbcnews.com/sports/cricket/us-pakistan-cricket-world-cup-historic-upset-rcna155977,The ultimate embarrassment for a cricket powerhouse: Losing to Team USA,the ultimate embarrassment for a cricket powerhouse: losing to team usa,NBC,1,-0.7128782022992892,FoxNews,False,NBC->FoxNews,-0.7528537101138258,0.7528537101138258,71,11,False,False,False,False,False,False,False,False,False,other
509,https://www.foxnews.com/health/ozempic-push-seniors-doctors-say-more-people-age-65-should.print,Ozempic push for seniors? Some doctors say more people age 65 and over should be on it,ozempic push for seniors? some doctors say more people age 65 and over should be on it,FoxNews,3,0.7815869263430344,NBC,False,FoxNews->NBC,0.7416114185284978,0.7416114185284978,86,17,False,True,True,False,False,False,False,False,False,other
2392,https://www.nbcnews.com/news/world/hamas-says-chosen-yahya-sinwar-mastermind-oct-7-attacks-new-leader-rcna165437,Hamas announces Yahya Sinwar as new political head following Ismail Haniyeh assassination,hamas announces yahya sinwar as new political head following ismail haniyeh assassination,NBC,1,-0.6945025749429679,FoxNews,False,NBC->FoxNews,-0.7344780827575045,0.7344780827575045,89,12,False,False,False,False,False,False,False,False,False,other
3422,https://www.nbcnews.com/politics/donald-trump/trump-bring-country-together-abortion-meet-the-press-rcna105311,Trump criticizes Republicans pushing abortion bans with no exceptions: 'You're not going to win',trump criticizes republicans pushing abortion bans with no exceptions: 'you're not going to win',NBC,1,-0.6929231200208843,FoxNews,False,NBC->FoxNews,-0.7328986278354209,0.7328986278354209,96,15,True,False,False,True,False,False,False,False,False,politics
280,https://www.foxnews.com/world/iran-remembers-hamas-leader-yahya-sinwar-martyr-model-youth-children.print,Iran remembers Hamas leader Yahya Sinwar as a 'martyr' and 'model for the youth and children',iran remembers hamas leader yahya sinwar as a 'martyr' and 'model for the youth and children',FoxNews,5,0.7702660292230904,NBC,False,FoxNews->NBC,0.7302905214085538,0.7302905214085538,93,16,True,False,False,False,False,True,False,False,False,world
1498,https://www.foxnews.com/world/how-uluburun-shipwreck-discovered-accidentally-sponge-diver.print,How the Uluburun shipwreck was discovered accidentally by a sponge diver,how the uluburun shipwreck was discovered accidentally by a sponge diver,FoxNews,1,0.7687407484800751,NBC,False,FoxNews->NBC,0.7287652406655385,0.7287652406655385,72,11,False,False,False,False,False,False,False,False,False,other
2101,https://www.nbcnews.com/tech/security/hackers-rally-kamala-harris-presidential-campaign-def-con-las-vegas-rcna165459,Hackers rally behind Kamala Harris' presidential campaign,hackers rally behind kamala harris' presidential campaign,NBC,3,-0.6831646293253599,FoxNews,False,NBC->FoxNews,-0.7231401371398966,0.7231401371398966,57,7,True,False,False,True,False,False,False,False,False,politics
5,https://www.foxnews.com/politics/striking-boeing-workers-boo-after-democrat-sen-maria-cantwell-criticizes-trump.print,Striking Boeing workers boo after Democratic Sen. Maria Cantwell criticizes Trump,striking boeing workers boo after democratic sen. maria cantwell criticizes trump,FoxNews,4,0.7525568617771913,NBC,False,FoxNews->NBC,0.7125813539626547,0.7125813539626547,81,11,False,False,False,True,False,False,False,False,False,politics
1421,https://www.foxnews.com/media/the-view-co-host-lead-anti-trump-event-pennsylvania.print,'The View' co host to lead anti Trump event in Pennsylvania,'the view' co host to lead anti trump event in pennsylvania,FoxNews,2,0.7523722341874809,NBC,False,FoxNews->NBC,0.7123967263729443,0.7123967263729443,59,11,True,False,False,True,False,False,False,False,False,politics
1934,https://www.foxnews.com/us/trump-safe-after-gunshots-his-vicinity-campaign-says,"Trump safe after 'gunshots in his vicinity,' campaign says","trump safe after 'gunshots in his vicinity,' campaign says",FoxNews,1,0.748511586196699,NBC,False,FoxNews->NBC,0.7085360783821624,0.7085360783821624,58,9,True,False,False,True,False,False,False,False,False,politics
1111,https://www.foxnews.com/politics/biden-pledges-7-3b-clean-energy-spending-national-debt-35t,Biden pledges $7.3B in 'clean energy' spending with national debt at $35T,biden pledges $7.3b in 'clean energy' spending with national debt at $35t,FoxNews,3,0.7404105955573131,NBC,False,FoxNews->NBC,0.7004350877427765,0.7004350877427765,73,13,True,False,True,True,False,False,False,False,False,politics
3673,https://www.nbcnews.com/news/us-news/texas-woman-sought-abortion-court-order-leave-state-rcna129087,Texas Supreme Court rules against woman who sought abortion hours after she says she’ll travel out of state,texas supreme court rules against woman who sought abortion hours after she says she'll travel out of state,NBC,4,-0.6551109765456162,FoxNews,False,NBC->FoxNews,-0.6950864843601529,0.6950864843601529,107,19,False,False,False,True,False,False,False,False,False,politics
2445,https://www.nbcnews.com/politics/2024-election/poll-democrats-catch-election-enthusiasm-two-key-groups-lag-rcna176039,"Poll: Democrats catch up on election enthusiasm, but two key groups lag behind","poll: democrats catch up on election enthusiasm, but two key groups lag behind",NBC,5,-0.6521754876566084,FoxNews,False,NBC->FoxNews,-0.692150995471145,0.692150995471145,78,13,False,False,False,True,False,False,False,False,False,politics
1604,https://www.foxnews.com/politics/biden-defiantly-charges-ahead-election-run-despite-speculation-he-would-drop-weekend,Biden defiantly charges ahead with election run despite speculation he would drop out this weekend,biden defiantly charges ahead with election run despite speculation he would drop out this weekend,FoxNews,1,0.7316644767626527,NBC,False,FoxNews->NBC,0.691688968948116,0.691688968948116,98,15,False,False,False,True,False,False,False,False,False,politics
1470,https://www.foxnews.com/world/schumers-anti-netanyahu-speech-strengthens-bibi-israels-war-defeat-hamas,Schumer’s anti Netanyahu speech strengthens Bibi in Israel's war to defeat Hamas,schumer's anti netanyahu speech strengthens bibi in israel's war to defeat hamas,FoxNews,5,0.7280740040129536,NBC,False,FoxNews->NBC,0.688098496198417,0.688098496198417,80,14,True,False,False,False,False,True,False,False,False,world
3602,https://www.nbcnews.com/news/world/israel-hezbollah-war-nasrallah-airstrikes-hamas-gaza-assassinations-rcna173851,"Analysis: As war rages, some in Lebanon see opportunity in a weakened Hezbollah","analysis: as war rages, some in lebanon see opportunity in a weakened hezbollah",NBC,4,-0.6453375231115925,FoxNews,False,NBC->FoxNews,-0.6853130309261292,0.6853130309261292,79,13,False,False,False,False,False,True,False,False,False,world
1713,https://www.foxnews.com/media/former-israeli-soldier-suggests-hostage-rescue-operations-behind-delay-ground-invasion-gaza,Former Israeli soldier suggests hostage rescue operations behind delay in ground invasion of Gaza,former israeli soldier suggests hostage rescue operations behind delay in ground invasion of gaza,FoxNews,1,0.7236263508094781,NBC,False,FoxNews->NBC,0.6836508429949415,0.6836508429949415,97,14,False,False,False,False,False,True,False,False,False,world
987,https://www.foxnews.com/world/putin-says-he-backs-harris-over-trump-adds-hes-ready-talks-ukraine,"Putin says he backs Harris over Trump, adds he's ready for talks with Ukraine","putin says he backs harris over trump, adds he's ready for talks with ukraine",FoxNews,5,0.7218770986065524,NBC,False,FoxNews->NBC,0.6819015907920157,0.6819015907920157,77,15,True,False,False,True,False,True,False,False,False,politics
2714,https://www.nbcnews.com/politics/2024-election/kamala-harris-points-california-experience-criticizes-trump-asked-diff-rcna174893,Harris points to California experience and criticizes Trump when asked how she would differ from Biden on border policy,harris points to california experience and criticizes trump when asked how she would differ from biden on border policy,NBC,3,-0.6341889460758519,FoxNews,False,NBC->FoxNews,-0.6741644538903885,0.6741644538903885,119,19,False,False,False,True,False,False,False,False,False,politics
2865,https://www.nbcnews.com/news/us-news/nyc-officers-scuffle-14-year-old-girl-handcuffed-selling-fruit-park-vi-rcna155357,"NYC officers scuffle with 14 year old girl they handcuffed over selling fruit in a park, video shows","nyc officers scuffle with 14 year old girl they handcuffed over selling fruit in a park, video shows",NBC,1,-0.6319194196902498,FoxNews,False,NBC->FoxNews,-0.6718949275047864,0.6718949275047864,100,18,False,False,True,False,False,False,False,False,False,other
1671,https://www.foxnews.com/lifestyle/best-foods-eat-radiant-ageless-skin-what-avoid-according-nutritionists,"Best foods to eat for radiant, ageless skin and what to avoid, according to nutritionists","best foods to eat for radiant, ageless skin and what to avoid, according to nutritionists",FoxNews,1,0.7104025886474534,NBC,False,FoxNews->NBC,0.6704270808329168,0.6704270808329168,89,15,False,False,False,False,False,False,False,False,False,other
