source_row,url,headline,clean_headline,label,fold,score_nbc,predicted_label,correct,error_direction,margin_from_threshold,confidence_margin,headline_length,word_count,has_quote,has_question,has_digit,topic_politics,topic_crime,topic_world,topic_health,topic_business,topic_culture,topic
1284,https://www.foxnews.com/world/turkeys-erdogan-threatens-to-invade-israel-over-war-in-gaza-regional-tensions-grow,Turkey's Erdogan threatens to invade Israel over war in Gaza as regional tensions grow,turkey's erdogan threatens to invade israel over war in gaza as regional tensions grow,FoxNews,2,1.0396440819447665,NBC,False,FoxNews->NBC,1.0830230469843722,1.0830230469843722,86,15,True,False,False,False,False,True,False,False,False,world
1346,https://www.foxnews.com/opinion/bidens-moral-equivalency-between-israel-palestinians-will-result-failure-again,Biden’s moral equivalency between Israel and the Palestinians will result in failure again,biden's moral equivalency between israel and the palestinians will result in failure again,FoxNews,2,1.0360809666463842,NBC,False,FoxNews->NBC,1.0794599316859899,1.0794599316859899,90,14,False,False,False,True,False,True,False,False,False,politics
1816,https://www.foxnews.com/politics/trump-visits-atlanta-chick-fil-a-buys-customers-chicken-shakes,"Trump visits Atlanta Chick fil A, buys customers chicken and shakes","trump visits atlanta chick fil a, buys customers chicken and shakes",FoxNews,4,1.029956829816995,NBC,False,FoxNews->NBC,1.0733357948566007,1.0733357948566007,67,11,False,False,False,True,False,False,False,False,False,politics
1321,https://www.foxnews.com/world/south-korean-intelligence-says-north-sent-troops-aid-russias-war-ukraine,South Korean intelligence says North has sent troops to aid Russia’s war in Ukraine,south korean intelligence says north has sent troops to aid russia's war in ukraine,FoxNews,2,1.0198495976874167,NBC,False,FoxNews->NBC,1.0632285627270224,1.0632285627270224,83,15,False,False,False,False,False,True,False,False,False,world
2994,https://www.nbcnews.com/politics/2024-election/-are-underdogs-harris-introduces-running-mate-walz-coach-veteran-prote-rcna165350,"'We are the underdogs': Harris introduces running mate Walz as a coach, veteran and protector of reproductive rights","'we are the underdogs': harris introduces running mate walz as a coach, veteran and protector of reproductive rights",NBC,3,-1.100983722645017,FoxNews,False,NBC->FoxNews,-1.0576047576054113,1.0576047576054113,116,18,True,False,False,False,False,False,False,False,False,other
715,https://www.foxnews.com/politics/trump-biden-face-tests-final-2024-presidential-primaries.print,"Trump, Biden face tests in final 2024 presidential primaries","trump, biden face tests in final 2024 presidential primaries",FoxNews,2,1.0103793458907306,NBC,False,FoxNews->NBC,1.0537583109303363,1.0537583109303363,60,9,False,False,True,True,False,False,False,False,False,politics
2808,https://www.nbcnews.com/politics/congress/-not-progressive-fetterman-breaks-left-israel-immigration-rcna129747,"'I'm not a progressive': Fetterman breaks with the left, showing a maverick side","'i'm not a progressive': fetterman breaks with the left, showing a maverick side",NBC,4,-1.070592284712592,FoxNews,False,NBC->FoxNews,-1.0272133196729862,1.0272133196729862,80,14,True,False,False,False,False,False,False,False,False,other
1833,https://www.foxnews.com/politics/arizona-abortion-rights-group-secures-signatures-2024-ballot-referendum.print,Arizona abortion rights group secures signatures for 2024 ballot referendum,arizona abortion rights group secures signatures for 2024 ballot referendum,FoxNews,4,0.98304571734229,NBC,False,FoxNews->NBC,1.0264246823818957,1.0264246823818957,75,10,False,False,True,False,False,False,False,False,False,other
1562,https://foxnews.com/politics/trump-says-he-probably-took-bullet-head-due-dem-rhetoric,Trump says he 'probably took a bullet to the head' due to Dem rhetoric,trump says he 'probably took a bullet to the head' due to dem rhetoric,FoxNews,4,0.9598914568976087,NBC,False,FoxNews->NBC,1.0032704219372144,1.0032704219372144,70,14,True,False,False,True,False,False,False,False,False,politics
3616,https://www.nbcnews.com/politics/2024-election/kamala-harris-interview-tim-walz-cnn-biden-election-rcna168705,Kamala Harris defends her policy changes in first interview: 'My values have not changed',kamala harris defends her policy changes in first interview: 'my values have not changed',NBC,1,-1.0341181073092736,FoxNews,False,NBC->FoxNews,-0.9907391422696679,0.9907391422696679,89,14,True,False,False,False,False,False,False,False,False,other
2906,https://www.nbcnews.com/politics/2024-election/poll-numbers-key-groups-moved-biden-harris-trump-rcna172013,Inside the poll numbers: Which key groups have moved and which ones haven't since Biden's exit,inside the poll numbers: which key groups have moved and which ones haven't since biden's exit,NBC,4,-1.0186791465749203,FoxNews,False,NBC->FoxNews,-0.9753001815353146,0.9753001815353146,94,18,True,False,False,True,False,False,False,False,False,politics
20,https://www.foxnews.com/world/israel-strikes-hamas-gaza-surprise-attack-exchanges-fire-hezbollah,"Israel declares war after Hamas surprise attack, launches retaliatory airstrikes in Gaza","israel declares war after hamas surprise attack, launches retaliatory airstrikes in gaza",FoxNews,2,0.9268721783916618,NBC,False,FoxNews->NBC,0.9702511434312675,0.9702511434312675,88,12,False,False,False,False,False,True,False,False,False,world
1105,https://www.foxnews.com/politics/tough-call-atlanta-voters-split-who-win-georgia.print,'Tough call': Atlanta voters split on who will win Georgia,'tough call': atlanta voters split on who will win georgia,FoxNews,4,0.9237675575069293,NBC,False,FoxNews->NBC,0.967146522546535,0.967146522546535,58,10,True,False,False,False,False,False,False,False,False,other
1830,https://www.foxnews.com/tech/tech-tricks-make-life-better-safer-easier,"20 tech tricks to make life better, safer or easier","20 tech tricks to make life better, safer or easier",FoxNews,2,0.9207539282021426,NBC,False,FoxNews->NBC,0.9641328932417483,0.9641328932417483,51,10,False,False,True,False,False,False,False,False,False,other
1546,https://www.foxnews.com/world/hezbollah-rocket-attack-israel-hits-haifa-first-time,Hezbollah rocket attack on Israel hits Haifa for first time,hezbollah rocket attack on israel hits haifa for first time,FoxNews,3,0.8936262608715126,NBC,False,FoxNews->NBC,0.9370052259111183,0.9370052259111183,59,10,False,False,False,False,False,True,False,False,False,world
1990,https://www.foxnews.com/world/german-police-raid-homes-connected-hamas-pro-palestinian-groups.print,"German police raid homes connected to Hamas, pro Palestinian groups","german police raid homes connected to hamas, pro palestinian groups",FoxNews,1,0.8896745354141258,NBC,False,FoxNews->NBC,0.9330535004537315,0.9330535004537315,67,10,False,False,False,False,True,False,False,False,False,crime
2072,https://www.nbcnews.com/politics/white-house/white-house-condemns-university-presidents-contentious-congressional-h-rcna128373,White House condemns university presidents after contentious congressional hearing on antisemitism,white house condemns university presidents after contentious congressional hearing on antisemitism,NBC,3,-0.951983148928093,FoxNews,False,NBC->FoxNews,-0.9086041838884873,0.9086041838884873,98,11,False,False,False,True,False,False,False,False,False,politics
1132,https://www.foxnews.com/tech/security-data-checks-you-should-do-once-year,3 security and data checks you should do once a year,3 security and data checks you should do once a year,FoxNews,5,0.861693413723703,NBC,False,FoxNews->NBC,0.9050723787633087,0.9050723787633087,52,11,False,False,True,False,False,False,False,False,False,other
1227,https://www.foxnews.com/politics/mudslinging-candidates-heated-house-race-face-voters-big-primary-day,Mudslinging candidates in heated House race face voters on big primary day,mudslinging candidates in heated house race face voters on big primary day,FoxNews,3,0.8607811254304493,NBC,False,FoxNews->NBC,0.904160090470055,0.904160090470055,74,12,False,False,False,True,False,False,False,False,False,politics
3735,https://www.nbcnews.com/politics/2024-election/lock-hillary-clinton-smiles-nods-chants-echoing-trump-supporters-rcna167299,'Lock him up!': Hillary Clinton smiles and nods amid chants echoing Trump supporters,'lock him up!': hillary clinton smiles and nods amid chants echoing trump supporters,NBC,1,-0.9318414167297853,FoxNews,False,NBC->FoxNews,-0.8884624516901796,0.8884624516901796,84,13,True,False,False,True,False,False,False,False,False,politics
1934,https://www.foxnews.com/us/trump-safe-after-gunshots-his-vicinity-campaign-says,"Trump safe after 'gunshots in his vicinity,' campaign says","trump safe after 'gunshots in his vicinity,' campaign says",FoxNews,1,0.841936148326968,NBC,False,FoxNews->NBC,0.8853151133665736,0.8853151133665736,58,9,True,False,False,True,False,False,False,False,False,politics
1950,https://www.foxnews.com/media/obama-produces-first-fiction-movie-netflix-gave-extensive-notes-director-cyberattack-plot,"Barack Obama produces first fiction movie for Netflix, gave extensive notes to director for cyberattack plot","barack obama produces first fiction movie for netflix, gave extensive notes to director for cyberattack plot",FoxNews,2,0.8383688876402188,NBC,False,FoxNews->NBC,0.8817478526798245,0.8817478526798245,108,16,False,False,False,False,False,False,False,False,True,culture
1754,https://www.foxnews.com/us/floridians-prepare-worst-hurricane-milton-quickly-approaches,Floridians prepare for the worst as Hurricane Milton quickly approaches,floridians prepare for the worst as hurricane milton quickly approaches,FoxNews,4,0.8284738769014451,NBC,False,FoxNews->NBC,0.8718528419410508,0.8718528419410508,71,10,False,False,False,False,False,False,False,False,False,other
3669,https://www.nbcnews.com/politics/2024-election/live-blog/dnc-2024-live-updates-rcna165226/rcrd52581?canonicalCard=true,"Harris makes surprise early appearance, thanks Biden for his service","harris makes surprise early appearance, thanks biden for his service",NBC,5,-0.9111760660973285,FoxNews,False,NBC->FoxNews,-0.8677971010577228,0.8677971010577228,68,10,False,False,False,True,False,False,False,False,False,politics
1385,https://www.foxnews.com/politics/zelenskyy-downplays-comment-trump-doesnt-know-how-end-russias-war-ukraine,Zelenskyy downplays comment that Trump doesn't know how to end Russia's war with Ukraine,zelenskyy downplays comment that trump doesn't know how to end russia's war with ukraine,FoxNews,2,0.8139736346468371,NBC,False,FoxNews->NBC,0.8573525996864428,0.8573525996864428,88,16,True,False,False,True,False,True,False,False,False,politics
1735,https://www.foxnews.com/media/assassination-expert-trump-triple-secret-service-jfk-still-came-inch-death,Assassination expert says Trump had ‘triple the Secret Service’ JFK had and still came an inch from death,assassination expert says trump had 'triple the secret service' jfk had and still came an inch from death,FoxNews,2,0.793864457632719,NBC,False,FoxNews->NBC,0.8372434226723247,0.8372434226723247,105,18,False,False,False,True,True,False,False,False,False,politics
280,https://www.foxnews.com/world/iran-remembers-hamas-leader-yahya-sinwar-martyr-model-youth-children.print,Iran remembers Hamas leader Yahya Sinwar as a 'martyr' and 'model for the youth and children',iran remembers hamas leader yahya sinwar as a 'martyr' and 'model for the youth and children',FoxNews,5,0.7930986379712818,NBC,False,FoxNews->NBC,0.8364776030108875,0.8364776030108875,93,16,True,False,False,False,False,True,False,False,False,world
1313,https://www.foxnews.com/politics/white-house-says-trumps-tariffs-destroy-manufacturing-exacerbate-inflation,"White House says Trump’s tariffs will destroy manufacturing, exacerbate inflation","white house says trump's tariffs will destroy manufacturing, exacerbate inflation",FoxNews,2,0.7913724142331665,NBC,False,FoxNews->NBC,0.8347513792727722,0.8347513792727722,81,11,False,False,False,True,False,False,False,True,False,politics
2934,https://www.nbcnews.com/politics/donald-trump/-was-slipping-peoples-blood-police-officer-describes-battling-rioters-rcna32903,'I was slipping in people's blood': Police officer describes battling rioters after Capitol became a 'war scene','i was slipping in people's blood': police officer describes battling rioters after capitol became a 'war scene',NBC,5,-0.8771976078981552,FoxNews,False,NBC->FoxNews,-0.8338186428585495,0.8338186428585495,112,18,True,False,False,False,True,True,False,False,False,crime
341,https://www.foxnews.com/lifestyle/pet-lovers-roundup-deals-useful-pet-supplies-accessories,Pet lovers' roundup: Cool deals on useful pet supplies and accessories,pet lovers' roundup: cool deals on useful pet supplies and accessories,FoxNews,1,0.7787685670479874,NBC,False,FoxNews->NBC,0.8221475320875931,0.8221475320875931,70,11,True,False,False,False,False,False,False,False,False,other
1433,https://www.foxnews.com/politics/softened-abortion-language-trump-approved-gop-platform-irks-some-social-conservatives,Softened abortion language in Trump approved GOP platform irks some social conservatives,softened abortion language in trump approved gop platform irks some social conservatives,FoxNews,5,0.770817143347569,NBC,False,FoxNews->NBC,0.8141961083871747,0.8141961083871747,88,12,False,False,False,True,False,False,False,False,False,politics
770,https://www.foxnews.com/politics/harris-ramps-up-outreach-black-male-voters-polls-suggest-trump-making-gains,Harris ramps up outreach to Black male voters as polls suggest Trump making gains,harris ramps up outreach to black male voters as polls suggest trump making gains,FoxNews,1,0.7552354516257986,NBC,False,FoxNews->NBC,0.7986144166654043,0.7986144166654043,81,14,False,False,False,True,False,False,False,False,False,politics
2312,https://www.nbcnews.com/news/nbcblk/minnesota-timberwolves-star-karl-anthony-towns-mother-dies-due-complications-n1183691,Minnesota Timberwolves star Karl Anthony Towns’ mother dies due to complications from COVID 19,minnesota timberwolves star karl anthony towns' mother dies due to complications from covid 19,NBC,1,-0.8413851789523139,FoxNews,False,NBC->FoxNews,-0.7980062139127082,0.7980062139127082,94,14,False,False,True,False,False,False,True,False,True,health
3733,https://www.nbcnews.com/sports/college-football/college-football-showdown-texas-will-try-beating-georgia-game-rcna175573,"In college football showdown, Texas will try beating Georgia at its own game","in college football showdown, texas will try beating georgia at its own game",NBC,5,-0.8405872685789515,FoxNews,False,NBC->FoxNews,-0.7972083035393458,0.7972083035393458,76,13,False,False,False,False,False,False,False,False,True,culture
1498,https://www.foxnews.com/world/how-uluburun-shipwreck-discovered-accidentally-sponge-diver.print,How the Uluburun shipwreck was discovered accidentally by a sponge diver,how the uluburun shipwreck was discovered accidentally by a sponge diver,FoxNews,1,0.7527060792716945,NBC,False,FoxNews->NBC,0.7960850443113002,0.7960850443113002,72,11,False,False,False,False,False,False,False,False,False,other
1671,https://www.foxnews.com/lifestyle/best-foods-eat-radiant-ageless-skin-what-avoid-according-nutritionists,"Best foods to eat for radiant, ageless skin and what to avoid, according to nutritionists","best foods to eat for radiant, ageless skin and what to avoid, according to nutritionists",FoxNews,1,0.7385192994706203,NBC,False,FoxNews->NBC,0.781898264510226,0.781898264510226,89,15,False,False,False,False,False,False,False,False,False,other
2105,https://www.nbcnews.com/politics/white-house/biden-give-first-major-foreign-policy-address-restoring-america-s-n1256225,Biden to give first major foreign policy address on 'restoring America's place in the world',biden to give first major foreign policy address on 'restoring america's place in the world',NBC,3,-0.8205503882732987,FoxNews,False,NBC->FoxNews,-0.777171423233693,0.777171423233693,92,16,True,False,False,True,False,True,False,False,False,politics
3256,https://www.nbcnews.com/news/us-news/-hamas-group-helped-organize-college-protests-sham-charity-treasury-sa-rcna175529,"Pro Hamas group that helped organize college protests is a 'sham charity,' Treasury says","pro hamas group that helped organize college protests is a 'sham charity,' treasury says",NBC,5,-0.8165622488298256,FoxNews,False,NBC->FoxNews,-0.7731832837902199,0.7731832837902199,88,14,True,False,False,False,False,False,False,False,False,other
584,https://www.foxnews.com/politics/latino-voters-may-make-break-presidential-election-swing-states,Latino voters may make or break the presidential election in swing states like Nevada,latino voters may make or break the presidential election in swing states like nevada,FoxNews,3,0.7269652017634654,NBC,False,FoxNews->NBC,0.770344166803071,0.770344166803071,85,14,False,False,False,True,False,False,False,False,False,politics
923,https://www.foxnews.com/tech/get-apps-off-your-phone,Get these apps off your phone,get these apps off your phone,FoxNews,3,0.7222019457403742,NBC,False,FoxNews->NBC,0.7655809107799799,0.7655809107799799,29,6,False,False,False,False,False,False,False,False,False,other
2293,https://www.nbcnews.com/politics/2024-election/poll-newly-popular-harris-challenging-trump-change-rcna171308,"Poll: Newly popular Harris builds momentum, challenging Trump for the mantle of change","poll: newly popular harris builds momentum, challenging trump for the mantle of change",NBC,4,-0.8076857383010507,FoxNews,False,NBC->FoxNews,-0.764306773261445,0.764306773261445,86,13,False,False,False,True,False,False,False,False,False,politics
70,https://www.foxnews.com/us/seven-deadly-sins-biker-gang-founder-kills-7-people-dog.print,‘Seven Deadly Sins’ biker gang founder kills seven people and dog,'seven deadly sins' biker gang founder kills seven people and dog,FoxNews,4,0.7128184358335401,NBC,False,FoxNews->NBC,0.7561974008731458,0.7561974008731458,65,11,False,False,False,False,False,False,False,False,False,other
1111,https://www.foxnews.com/politics/biden-pledges-7-3b-clean-energy-spending-national-debt-35t,Biden pledges $7.3B in 'clean energy' spending with national debt at $35T,biden pledges $7.3b in 'clean energy' spending with national debt at $35t,FoxNews,3,0.7119328251335293,NBC,False,FoxNews->NBC,0.755311790173135,0.755311790173135,73,13,True,False,True,True,False,False,False,False,False,politics
3233,https://www.nbcnews.com/news/world/everybody-scared-gaza-faces-threat-ground-invasion-tensions-run-high-i-rcna120346,"'Everybody is scared': As Gaza faces threat of ground invasion, tensions run high in Israel","'everybody is scared': as gaza faces threat of ground invasion, tensions run high in israel",NBC,4,-0.7925541927786328,FoxNews,False,NBC->FoxNews,-0.7491752277390271,0.7491752277390271,91,15,True,False,False,False,False,True,False,False,False,world
5,https://www.foxnews.com/politics/striking-boeing-workers-boo-after-democrat-sen-maria-cantwell-criticizes-trump.print,Striking Boeing workers boo after Democratic Sen. Maria Cantwell criticizes Trump,striking boeing workers boo after democratic sen. maria cantwell criticizes trump,FoxNews,4,0.6975516958546799,NBC,False,FoxNews->NBC,0.7409306608942856,0.7409306608942856,81,11,False,False,False,True,False,False,False,False,False,politics
509,https://www.foxnews.com/health/ozempic-push-seniors-doctors-say-more-people-age-65-should.print,Ozempic push for seniors? Some doctors say more people age 65 and over should be on it,ozempic push for seniors? some doctors say more people age 65 and over should be on it,FoxNews,3,0.697395036408263,NBC,False,FoxNews->NBC,0.7407740014478686,0.7407740014478686,86,17,False,True,True,False,False,False,False,False,False,other
3719,https://www.nbcnews.com/politics/immigration/jocelyn-nungaray-houston-trump-biden-debate-immigration-rcna158394,Death of 12 year old girl in Texas fuels Trump Biden debate on immigration,death of 12 year old girl in texas fuels trump biden debate on immigration,NBC,1,-0.7760605252479542,FoxNews,False,NBC->FoxNews,-0.7326815602083485,0.7326815602083485,74,14,False,False,True,True,True,False,False,False,False,politics
987,https://www.foxnews.com/world/putin-says-he-backs-harris-over-trump-adds-hes-ready-talks-ukraine,"Putin says he backs Harris over Trump, adds he's ready for talks with Ukraine","putin says he backs harris over trump, adds he's ready for talks with ukraine",FoxNews,5,0.6877181779131767,NBC,False,FoxNews->NBC,0.7310971429527824,0.7310971429527824,77,15,True,False,False,True,False,True,False,False,False,politics
1713,https://www.foxnews.com/media/former-israeli-soldier-suggests-hostage-rescue-operations-behind-delay-ground-invasion-gaza,Former Israeli soldier suggests hostage rescue operations behind delay in ground invasion of Gaza,former israeli soldier suggests hostage rescue operations behind delay in ground invasion of gaza,FoxNews,1,0.6785254115893514,NBC,False,FoxNews->NBC,0.7219043766289571,0.7219043766289571,97,14,False,False,False,False,False,True,False,False,False,world
3051,https://www.nbcnews.com/politics/2024-election/not-accurate-republican-mayor-aurora-pushing-back-trumps-migrant-depic-rcna172743,'Not accurate': The Republican mayor in Aurora is pushing back at Trump's migrant depictions,'not accurate': the republican mayor in aurora is pushing back at trump's migrant depictions,NBC,3,-0.764220557159865,FoxNews,False,NBC->FoxNews,-0.7208415921202593,0.7208415921202593,92,15,True,False,False,True,False,False,False,False,False,politics
1604,https://www.foxnews.com/politics/biden-defiantly-charges-ahead-election-run-despite-speculation-he-would-drop-weekend,Biden defiantly charges ahead with election run despite speculation he would drop out this weekend,biden defiantly charges ahead with election run despite speculation he would drop out this weekend,FoxNews,1,0.6774042642028542,NBC,False,FoxNews->NBC,0.7207832292424599,0.7207832292424599,98,15,False,False,False,True,False,False,False,False,False,politics
1470,https://www.foxnews.com/world/schumers-anti-netanyahu-speech-strengthens-bibi-israels-war-defeat-hamas,Schumer’s anti Netanyahu speech strengthens Bibi in Israel's war to defeat Hamas,schumer's anti netanyahu speech strengthens bibi in israel's war to defeat hamas,FoxNews,5,0.6709826035573646,NBC,False,FoxNews->NBC,0.7143615685969703,0.7143615685969703,80,14,True,False,False,False,False,True,False,False,False,world
255,https://www.foxnews.com/us/alabama-executes-man-killed-5-drug-fueled-rampage.print,Alabama executes man who killed 5 in drug fueled rampage,alabama executes man who killed 5 in drug fueled rampage,FoxNews,3,0.6683362229499038,NBC,False,FoxNews->NBC,0.7117151879895095,0.7117151879895095,56,10,False,False,True,False,True,False,True,False,False,crime
1386,https://www.foxnews.com/politics/queen-congress-elizabeth-ii-addressed-capitol-hill-lawmakers-1991,The queen and Congress: Elizabeth II addressed Capitol Hill lawmakers in 1991,the queen and congress: elizabeth ii addressed capitol hill lawmakers in 1991,FoxNews,1,0.6683032982761685,NBC,False,FoxNews->NBC,0.7116822633157742,0.7116822633157742,77,12,False,False,True,True,False,False,False,False,False,politics
1181,https://www.foxnews.com/us/trans-child-molester-sentenced-killing-friend-rock-fight-over-100,Trans child molester sentenced for killing friend with a rock in fight over $100,trans child molester sentenced for killing friend with a rock in fight over $100,FoxNews,4,0.6664262344552271,NBC,False,FoxNews->NBC,0.7098051994948328,0.7098051994948328,80,14,False,False,True,False,False,False,False,False,False,other
1359,https://www.foxnews.com/lifestyle/considering-cruise-high-seas-may-right-option-family-wallet,Considering a cruise? High seas may be the right option for both family and wallet,considering a cruise? high seas may be the right option for both family and wallet,FoxNews,1,0.6528064571687332,NBC,False,FoxNews->NBC,0.6961854222083389,0.6961854222083389,82,15,False,True,False,False,False,False,False,False,False,other
788,https://www.foxnews.com/politics/days-until-voting-starts-election-season-kicks-off-sooner,Early voting means 'election season' has already begun,early voting means 'election season' has already begun,FoxNews,3,0.6442962279725817,NBC,False,FoxNews->NBC,0.6876751930121874,0.6876751930121874,54,8,True,False,False,True,False,False,False,False,True,politics
1421,https://www.foxnews.com/media/the-view-co-host-lead-anti-trump-event-pennsylvania.print,'The View' co host to lead anti Trump event in Pennsylvania,'the view' co host to lead anti trump event in pennsylvania,FoxNews,2,0.6359128402868715,NBC,False,FoxNews->NBC,0.6792918053264771,0.6792918053264771,59,11,True,False,False,True,False,False,False,False,False,politics
1327,https://www.foxnews.com/politics/3-harris-dnc-attack-lines-against-trump-were-inaccurate-false,Three Harris DNC attack lines against Trump that were inaccurate or false,three harris dnc attack lines against trump that were inaccurate or false,FoxNews,5,0.6332653330340343,NBC,False,FoxNews->NBC,0.67664429807364,0.67664429807364,73,12,False,False,False,True,False,False,False,False,False,politics
970,https://www.foxnews.com/us/trump-launches-gofundme-help-hurricane-helene-victims-raises-more-1m,"Trump launches GoFundMe to help Hurricane Helene victims, raises more than $1M","trump launches gofundme to help hurricane helene victims, raises more than $1m",FoxNews,3,0.632729488701406,NBC,False,FoxNews->NBC,0.6761084537410117,0.6761084537410117,78,12,False,False,True,True,False,False,False,False,False,politics
2779,https://www.nbcnews.com/sports/cricket/us-pakistan-cricket-world-cup-historic-upset-rcna155977,The ultimate embarrassment for a cricket powerhouse: Losing to Team USA,the ultimate embarrassment for a cricket powerhouse: losing to team usa,NBC,1,-0.7163466977586512,FoxNews,False,NBC->FoxNews,-0.6729677327190455,0.6729677327190455,71,11,False,False,False,False,False,False,False,False,False,other
3107,https://www.nbcnews.com/politics/2024-election/harris-accepts-invitation-second-debate-october-rcna172104,Harris accepts invitation for second potential debate in October,harris accepts invitation for second potential debate in october,NBC,2,-0.7131366690947243,FoxNews,False,NBC->FoxNews,-0.6697577040551186,0.6697577040551186,64,9,False,False,False,False,False,False,False,False,False,other
2599,https://www.nbcnews.com/news/us-news/suspect-laken-riley-killing-indicted-murder-kidnapping-peeping-tom-cha-rcna151254,"Suspect in Laken Riley killing indicted on murder, kidnapping and 'peeping tom' charges","suspect in laken riley killing indicted on murder, kidnapping and 'peeping tom' charges",NBC,3,-0.7100864519796435,FoxNews,False,NBC->FoxNews,-0.6667074869400378,0.6667074869400378,87,13,True,False,False,False,True,False,False,False,False,crime
840,https://www.foxnews.com/opinion/biden-clearly-poor-health-deserve-honest-transparent-report,Biden is clearly in poor health. We deserve an honest and transparent report,biden is clearly in poor health. we deserve an honest and transparent report,FoxNews,3,0.6231800231289026,NBC,False,FoxNews->NBC,0.6665589881685083,0.6665589881685083,76,13,False,False,False,True,False,False,True,False,False,politics
2079,https://www.nbcnews.com/politics/2024-election/harris-walz-win-make-minnesotas-peggy-flanagan-first-native-american-rcna165389,Harris Walz win would make Minnesota's Peggy Flanagan first Native American female governor,harris walz win would make minnesota's peggy flanagan first native american female governor,NBC,1,-0.7063832134608155,FoxNews,False,NBC->FoxNews,-0.6630042484212098,0.6630042484212098,91,14,True,False,False,False,False,False,False,False,False,other
